publication_id,quote,best_match_source,best_match,similarity
1568,The exercise intervention included 3892 minutes of aerobic exercise at an average intensity of 76.2% HRmax. The exercise sessions consisted of continuous sessions lasting 30–60 minutes with an intensity of 60%–80% HRmax and interval training sessions lasting 30–60 minutes with an interval duration of 1–10 minutes and intensities varying from 65%–95% HRmax.,fulltext,The exercise intervention included 3892 minutes of aerobic exercise at an average intensity of 76.2% HRmax. The exercise sessions consisted of continuous sessions lasting 30–60 minutes with an intensity of 60%–80% HRmax and interval training sessions lasting 30–60 minutes with an interval duration of 1–10 minutes and intensities varying from 65%–95% HRmax.,100.0
1568,Patients received the exercise intervention in addition to usual care.,fulltext,Patients received the exercise intervention in addition to usual care.,100.0
1568,"The exercise intervention was planned as high-intense aerobic exercise, monitored relative to the patients’ individual maximal heart rate (HRmax), and progressed within and between 4 meso cycles of 12 weeks.",fulltext,"The exercise intervention was planned as high-intense aerobic exercise, monitored relative to the patients’ individual maximal heart rate (HRmax), and progressed within and between 4 meso cycles of 12 weeks.",100.0
1568,"All patients were scanned using the exact same 3-Tesla MRI scanner (MAGNETOM Skyra, Siemens Medical Systems, Erlangen, Germany) at the same location, for all patients, and at all timepoints.",fulltext,"All patients were scanned using the exact same 3-Tesla MRI scanner (MAGNETOM Skyra, Siemens Medical Systems, Erlangen, Germany) at the same location, for all patients, and at all timepoints.",100.0
1568,The annual relapse rate and the global brain atrophy rate were the primary outcomes of this study.,fulltext,The relapse rate and the global brain atrophy rate were the primary outcomes of this study.,92.85714285714286
1569,inclusion of PwMS with an unassisted but limited walking competency (100–500 m),fulltext,inclusion of PwMS with an unassisted but limited walking competency (100–500 m),100.0
1569,Patients have been recruited at Ferrara University Hospital from patients who attend the Rehabilitation Outpatient Clinic for gait rehabilitation.,fulltext,Patients have been recruited at Ferrara University Hospital from patients who attend the Rehabilitation Outpatient Clinic for gait rehabilitation.,100.0
1569,"TOCT includes six workstations with five levels of complexity (step, slalom, tandem exercise, goals, obstacles, long step). PwMS exercised for 5 min in each one (3 min of activities and 2 min of rest).",fulltext,"TOCT includes six workstations with five levels of complexity (step, slalom, tandem exercise, goals, obstacles, long step). PwMS exercised for 5 min in each one (3 min of activities and 2 min of rest).",100.0
1569,"One session included up to three patients and lasted 120 min, five days/week for two weeks.",fulltext,"One session included up to three patients and lasted 120 min, five days/week for two weeks.",100.0
1569,"During TOCT, they received feedback (visual and auditory) from the physiotherapist.",fulltext,"During TOCT, they received feedback (visual and auditory) from the physiotherapist.",100.0
1569,"The blind evaluator, who did not supervise the training program, performed functional tests, questionnaires and instrumental measurements the week before treatment, the week after the end of the supervised-TOCT, after the 12-weeks home-based TOCT program.",fulltext,"The blind evaluator, who did not supervise the training program, performed functional tests, questionnaires and instrumental measurements the week before treatment, the week after the end of the supervised-TOCT, after the 12-weeks home-based TOCT program.",100.0
1569,The primary outcome measure was the 6-minute walking test (6MWT) for walking endurance,fulltext,The primary outcome measure was the 6-minute walking test (6MWT) for walking endurance,100.0
1570,"Inclusion criteria were as follows: Age between 14 – 50 yrs, definite diagnosis of MS based on clinical manifestations and performing MRI according to McDonald’s criteria, acceptance of the 24 month protocol by the patients, not being pregnant or lactating, history of having received a kind of β- interferon under the supervision of a neurologist in a period of no more than 30 days prior to the study.",fulltext,"the following criteria: Age between 14 – 50 yrs, definite diagnosis of MS based on clinical manifestations and performing MRI according to McDonald’s criteria, acceptance of the 24 month protocol by the patients, not being pregnant or lactating, history of having received a kind of βinterferon under the supervision of a neurologist in a period of no more than 30 days prior to th",92.05955334987593
1570,"At the end of 24 months the patients were again evaluated for EDSS, and the number of relapses for each patient was calculated (cases of pseudoexacerbation were not considered as relapse).",fulltext,"At the end of 24 months the patients were again evaluated for EDSS, and the number of relapses for each patient was calculated (cases of pseudoexacerbation were not considered as relapse).",100.0
1769,"Patients with multiple sclerosis were randomly selected into treated and control groups; only patients who could walk with or without walking aids were admitted to the trial, and these cases were initially assessed and scored during an inactive phase of the disease.",fulltext,"Patients with multiple sclerosis were randomly selected into treated and control groups; only patients who could walk with or without walking aids were admitted to the trial, and these cases were initially assessed and scored during an inactive phase of the disease.",100.0
1769,"In Manchester, patients who had relapsed in the previous eighteen months only were admitted to the trial.",fulltext,"In Manchester, patients who had relapsed in the previous eighteen months only were admitted to the trial.",100.0
1769,Patients with diabetes mellitus or hypertension or who gave a history of psychiatric illness or peptic ulcer were not admitted to the treated group.,fulltext,Patients with diabetes mellitus or hypertension or who gave a history of psychiatric illness or peptic ulcer were not admitted to the treated group.,100.0
1769,"This controlled study was started in 1963 in three cities-Belfast, Leeds, and Manchester.",fulltext,"This controlled study was started in 1963 in three citiesBelfast, Leeds, and Manchester.",98.87640449438202
1769,It could not be a double-blind study. A separate trial was carried out in the three centres using the same treatment and scoring methods.,fulltext,It could not be a doubleblind study. A separate trial was carried out in the three centres using the same treatment and scoring methods.,99.27007299270073
1769,"The treated group were given corticotrophin (’ Acthar ’ gel) in a dosage which varied between 15 and 25 units daily, potassium chloride orally, and a low-salt diet.",fulltext,"The treated group were given corticotrophin (’ Acthar ’ gel) in a dosage which varied between 15 and 25 units daily, potassium chloride orally, and a low-salt diet.",100.0
1769,"The dose of corticotrophin was adjusted to produce just enough "" mooning "" of the face to be appreciated by the physician in charge of the trial and the dose was not increased during a relapse.",fulltext,"The dose of corticotrophin was adjusted to produce just enough "" mooning "" of the face to be appreciated by the physician in charge of the trial and the dose was not increased during a relapse.",100.0
1769,Both treated and control groups were given aneurin 100 mg. by injection monthly.,fulltext,Both treated and control groups were given aneurin 100 mg. by injection monthly.,100.0
1769,When possible a glucose-tolerance test was carried out before corticotrophin was started.,fulltext,When possible a glucose-tolerance test was carried out before corticotrophin was started.,100.0
1769,All cases were seen at three-monthly intervals and scored on the Kurtzke (1961) scale; relapses lasting longer than twenty-four hours were also scored by a system in the three centres.,fulltext,All cases were seen at three-monthly intervals and scored on the Kurtzke (1961) scale; relapses lasting longer than twenty-four hours were also scored by a system in the three centres.,100.0
1769,"The treated group were weighed, their urine was tested, blood-pressure recorded, and blood analysed for electrolytes.",fulltext,"The treated group were weighed, their urine was tested, blood-pressure recorded, and blood analysed for electrolytes.",100.0
1769,"Again there was no evidence to show that corticotrophin prevented deterioration or reduced the number or severity of the relapses; nor was there any evidence that corticotrophin adversely affected the disease process, apart from side-effects due to the drug itself.",fulltext,"Again there was no evidence to show that corticotrophin prevented deterioration or reduced the number or severity of the relapses; nor was there any evidence that corticotrophin adversely affected the disease process, apart from side-effects due to the drug itself.",100.0
1769,"The total results were obtained by adding the results from the three cities; this was considered justifiable since the methods of selection, treatment, and scoring were essentially the same.",fulltext,"The total results were obtained by adding the results from the three cities; this was considered justifiable since the methods of selection, treatment, and scoring were essentially the same.",100.0
1770,"Only patients with a clinical or laboraton- supported definite diagnosis of MS according to the Poser criteria (6), suffering from a relapse, were included.",fulltext,"Only patients with a clinical or laboraton- supported definite diagnosis of MS according to the Poser criteria (6), suffering from a relapse, were included.",100.0
1770,Assessment of patients was performed by their own neurologist.,fulltext,Assessment of patients was performed by their own neurologist.,100.0
1770,"Three neurological departments in the Netherlands (University Hospital Groningen, Streekziekenhuis Almelo, Diaconessenhuis Meppel) participated in this study.",fulltext,"Three neurological departments in the Netherlands (University Hospital Groningen, Streekziekenhuis Almelo, Diaconessenhuis Meppel) participated in this study.",100.0
1770,"Three neurological departments in the Netherlands (University Hospital Groningen, Streekziekenhuis Almelo, Diaconessenhuis Meppel) participated in this study.",fulltext,"Three neurological departments in the Netherlands (University Hospital Groningen, Streekziekenhuis Almelo, Diaconessenhuis Meppel) participated in this study.",100.0
1770,"ACTH (100 units intramuscular, tapered over 12 weeks)",fulltext,"ACTH-treatment (100 units intramuscular, tapered over 12 weeks)",100.0
1770,"Follow-up was performed in the 6th and 12th week of treatment and 6, 9, and 12 months after the start of treatment.",fulltext,"Follow-up was performed in the 6th and 12th week of treatment and 6, 9, and 12 months after the start of treatment.",100.0
1770,"Assessment included: EDSS, FS, AI, ISS",fulltext,"Assessment included: EDSS, FS, AI, ISS",100.0
1770,"Three patients were withdrawn because of subsequent treatment with ACTH, corticosteroids or immunosuppressive drugs during the follow-up period.",fulltext,"Three patients were withdrawn because of subsequent treatment with ACTH, corticosteroids or immunosuppressive drugs during the follow-up period.",100.0
1771,"Eighty-six participants were recruited from Danish MS clinics (Aarhus University Hospital, Viborg Regional Hospital, Odense University Hospital, and the MS Clinic of Southern Jutland (Kolding)). For inclusion and exclusion criteria, see Langeskov-Christensen et al.",fulltext,"Eighty-six participants were recruited from Danish MS clinics (Aarhus University Hospital, Viborg Regional Hospital, Odense University Hospital, and the MS Clinic of Southern Jutland (Kolding)). For inclusion and exclusion criteria, see Langeskov-Christensen et al.",100.0
1771,"Based on the Z-scores, 37 pwMS (43%) were classified as cognitively impaired (22 participants in the PAE group, 15 participants in the waitlist group).",fulltext,"Based on the Z-scores, 37 pwMS (43%) were classified as cognitively impaired (22 participants in the PAE group, 15 participants in the waitlist group).",100.0
1771,"Eighty-six participants were recruited from Danish MS clinics (Aarhus University Hospital, Viborg Regional Hospital, Odense University Hospital, and the MS Clinic of Southern Jutland (Kolding)).",fulltext,"Eighty-six participants were recruited from Danish MS clinics (Aarhus University Hospital, Viborg Regional Hospital, Odense University Hospital, and the MS Clinic of Southern Jutland (Kolding)).",100.0
1771,"Supervised PAE sessions were conducted twice weekly during the 24 weeks, with one continuous and one interval exercise session performed each week.",fulltext,"Supervised PAE sessions were conducted twice weekly during the 24 weeks, with one continuous and one interval exercise session performed each week.",100.0
1771,"In brief, the session volume increased from 30 to 60 minutes during the intervention while the intensity increased from 65% to 95% of individual maximum heart rate (HRmax).",fulltext,"In brief, the session volume increased from 30 to 60 minutes during the intervention while the intensity increased from 65% to 95% of individual maximum heart rate (HRmax).",100.0
1771,"For further details on exercise modality options and the progressing volume and intensity of the exercise sessions, see Langeskov-Christensen et al.",fulltext,"For further details on exercise modality options and the progressing volume and intensity of the exercise sessions, see Langeskov-Christensen et al.",100.0
1771,Twelve pwMS were unable to adhere with the prescribed intensity of 90%–95% of HRmax during the last 8 weeks of the intervention (mean intensity for the 12 subjects = 87.8% of HRmax).,fulltext,Twelve pwMS were unable to adhere with the prescribed intensity of 90%–95% of HRmax during the last 8 weeks of the intervention (mean intensity for the 12 subjects = 87.8% of HRmax).,100.0
1771,"At baseline (T0), after 24 (T24) and after 48 (T48) weeks, participants performed the BRB-N, the Major Depression Inventory (MDI), and a cardiorespiratory fitness test (VO2-max test). Each test session was separated by at least 48 hours from the last exercise bout.",fulltext,"At baseline (T0), after 24 (T24) and after 48 (T48) weeks, participants performed the BRB-N, the Major Depression Inventory (MDI), and a cardiorespiratory fitness test (VO2-max test). Each test session was separated by at least 48 hours from the last exercise bout.",100.0
1771,"Assessments included the Brief Repeatable Battery of Neuropsychological tests (BRB-N), self-reported mood, and cardiorespiratory fitness.",fulltext,"Assessments included the Brief Repeatable Battery of Neuropsychological tests (BRB-N), self-reported mood, and cardiorespiratory fitness.",100.0
1771,All longitudinal data for the total group and the cognitively impaired subgroup were analyzed using an intention-to-treat linear mixed effects model with time and group as the factors of interest.,fulltext,All longitudinal data for the total group and the cognitively impaired subgroup were analyzed using an intention-to-treat linear mixed effects model with time and group as the factors of interest.,100.0
1772,Patients were required to have received a single iDMT (except natalizumab) continuously for at least 6 months prior to study initiation and to be candidates for therapy change.,fulltext,Patients were required to have received a single iDMT (except natalizumab) continuously for at least 6 months prior to study initiation and to be candidates for therapy change.,100.0
1772,"In the case of Canadian patients, only those with relapsing–remitting MS and who had an inadequate response to, or were unable to tolerate, one or more therapies for MS were eligible.",fulltext,"In the case of Canadian patients, only those with relapsing–remitting MS and who had an inadequate response to, or were unable to tolerate, one or more therapies for MS were eligible.",100.0
1772,"The protocol and informed consent form were reviewed and approved by an institutional review board (Quorum Review) at each study center, and every patient provided written informed consent.",fulltext,"The protocol and informed consent form were reviewed and approved by an institutional review board (Quorum Review) at each study center, and every patient provided written informed consent.",100.0
1772,"EPOC was a 6-month, randomized, open-label, multicenter, phase 4 study conducted in the USA and Canada.",fulltext,"EPOC was a 6-month, randomized, open-label, multicenter, phase 4 study conducted in the USA and Canada.",100.0
1772,"Patients were randomized 3:1 to switch to fingolimod (FTY720; Gilenya®, Novartis Pharma AG, Basel, Switzerland) 0.5 mg or remain on/switch to an iDMT for 6 months with no intervening washout period.",fulltext,"Patients were randomized 3:1 to switch to fingolimod (FTY720; Gilenya®, Novartis Pharma AG, Basel, Switzerland) 0.5 mg or remain on/switch to an iDMT for 6 months with no intervening washout period.",100.0
1772,"The primary analysis evaluated two groups, namely fingolimod versus any iDMT. Patients randomized to the iDMT group either remained on the same therapy or, following consultation with a physician, were switched immediately to another approved iDMT.",fulltext,"The primary analysis evaluated two groups, namely fingolimod versus any iDMT. Patients randomized to the iDMT group either remained on the same therapy or, following consultation with a physician, were switched immediately to another approved iDMT.",100.0
1772,The primary endpoint was the change in Treatment Satisfaction Questionnaire for Medication (TSQM) Global Satisfaction score from baseline to 6 months [15].,fulltext, The primary post hoc study endpoint was the least-squares mean (LSM) change in Treatment Satisfaction Questionnaire for Medication (TSQM) Global Satisfaction score from baseline to 6 months [15,98.70967741935483
1772,Missing data were imputed using the last observation carried forward.,fulltext,Missing data were imputed using the last observation carried forward.,100.0
1773,Forty-two relapsing-remitting MS patients (23 women and 19 men) volunteered to participate in the study.,fulltext,Forty-two relapsing-remitting MS patients (23 women and 19 men) volunteered to participate in the study.,100.0
1773,"The patient inclusion criteria included a confirmed disease diagnosis by a neurologist, according to Mc-Donald criteria (McDonald, 2001); ability to walk (with or without aid) at least 20 m without rest; absence of other diseases that might have affected muscle function.",fulltext,"The patient inclusion criteria included a confirmed disease diagnosis by a neurologist, according to Mc-Donald criteria (McDonald, 2001); ability to walk (with or without aid) at least 20 m without rest; absence of other diseases that might have affected muscle function.",100.0
1773,"After a group meeting where the details of the investigation were described to the patients, including possible risks and discomfort associated to the intervention, a formal invitation to take part in the study was offered.",fulltext,"After a group meeting where the details of the investigation were described to the patients, including possible risks and discomfort associated to the intervention, a formal invitation to take part in the study was offered.",100.0
1773,All training sessions took place in MS rehabilitation centers and the patients were continuously supervised by physical therapists.,fulltext,All training sessions took place in MS rehabilitation centers and the patients were continuously supervised by physical therapists.,100.0
1773,"Subjects performed coupled concentric-eccentric bilateral seated knee extension training using a weight stack machine (BH® Fitness Nevada Pro-T, Spain) twice per week during 12 weeks, with at least 48 h of rest between sessions.",fulltext,"Subjects performed coupled concentric-eccentric bilateral seated knee extension training using a weight stack machine (BH® Fitness Nevada Pro-T, Spain) twice per week during 12 weeks, with at least 48 h of rest between sessions.",100.0
1773,"After a standardized cycling warm-up, and one set of 5 repetitions (reps) with a light load, participants performed 3 sets of 8–12 reps with a load that was progressively increased from 35 to 70% of MVIC through the training period (Table 2). Recovery time between sets was 3 minutes.",fulltext,"After a standardized cycling warm-up, and one set of 5 repetitions (reps) with a light load, participants performed 3 sets of 8–12 reps with a load that was progressively increased from 35 to 70% of MVIC through the training period (Table 2). Recovery time between sets was 3 minutes.",100.0
1773,All training sessions took place in MS rehabilitation centers and the patients were continuously supervised by physical therapists.,fulltext,All training sessions took place in MS rehabilitation centers and the patients were continuously supervised by physical therapists.,100.0
1773,"Testing was performed on three different occasions: before (week 0) and after (week 12) the training program, and after the detraining period (week 24).",fulltext,"Testing was performed on three different occasions: before (week 0) and after (week 12) the training program, and after the detraining period (week 24).",100.0
1773,"Maximal voluntary isometric contraction (MVIC), maximal torque, average muscle power and muscle endurance.",fulltext,"maximal voluntary isometric contraction (MVIC), maximal torque, average muscle power and muscle endurance.",100.0
648,"Pregnant women were eligible if they were to undergo delivery by lower segment caesarean section through a transverse abdominal incision, irrespective of fever in labour, gestational age, or multiple pregnancies.",fulltext,"Pregnant women were eligible if they were to undergo delivery by lower segment caesarean section through a transverse abdominal incision, irrespective of fever in labour, gestational age, or multiple pregnancies.",100.0
648,"Each participating site, advised by their research ethics committee, decided how to provide trial information to women and seek informed consent. Information leaflets were made available, in appropriate languages, which explained the trial objectives, the process of trial entry, and follow-up. The trial was discussed with all eligible women and their partners and relatives as appropriate. If the woman agreed to participate, she signed a formal consent form or used the method of recording consent permitted in that setting (eg, a thumb print).",fulltext,"Each participating site, advised by their research ethics committee, decided how to provide trial information to women and seek informed consent. Information leaflets were made available, in appropriate languages, which explained the trial objectives, the process of trial entry, and follow-up. The trial was discussed with all eligible women and their partners and relatives as appropriate. If the woman agreed to participate, she signed a formal consent form or used the method of recording consent permitted in that setting (eg, a thumb print).",100.0
648,"CORONIS was undertaken at 19 sites in Argentina, Chile, Ghana, India, Kenya, Pakistan, and Sudan.",fulltext,"CORONIS was undertaken at 19 sites in Argentina, Chile, Ghana, India, Kenya, Pakistan, and Sudan.",100.0
648,All non-allocated surgical elements and all other aspects of the caesarean section procedure were undertaken at the discretion of the surgeon.,fulltext,All non-allocated surgical elements and all other aspects of the caesarean section procedure were undertaken at the discretion of the surgeon.,100.0
648,"Compliance with all the allocated interventions was high, 87% overall.",fulltext,"Compliance with all the allocated interventions was high, 87% overall.",100.0
648,"Data were collected at trial entry, immediately after surgery, at hospital discharge (including hospital transfer or death), and at about 6 weeks after delivery.",fulltext,"Data were collected at trial entry, immediately after surgery, at hospital discharge (including hospital transfer or death), and at about 6 weeks after delivery.",100.0
648,"The primary outcome was a composite of death, maternal infectious morbidity, further operative procedures, or blood transfusion of more than 1 unit of whole blood or packed cells up to the 6-week follow-up visit.",fulltext,"The primary outcome was a composite of death, maternal infectious morbidity, further operative procedures, or blood transfusion of more than 1 unit of whole blood or packed cells up to the 6-week follow-up visit.",100.0
648,"Women were analysed in the groups into which they were allocated; for example, comparing women allocated to blunt abdominal entry with those allocated to sharp abdominal entry, regardless of what interventions they actually received.",fulltext,"Women were analysed in the groups into which they were allocated; for example, comparing women allocated to blunt abdominal entry with those allocated to sharp abdominal entry, regardless of what interventions they actually received.",100.0
650,Patients with a clinically established diagnosis of type 2 diabetes mellitus were sent a letter by their GPs to introduce the SMS project.,fulltext,Patients with a clinically established diagnosis of type 2 diabetes mellitus were sent a letter by their GPs to introduce the SMS project.,100.0
