publication_id,quote,best_match_source,best_match,similarity
103,16 studies including 2262 LP cases and 20455 OP cases were eligible and included in this meta-analysis.,fulltext,16 studies including 2262 LP cases and 20455 OP cases were eligible and included in this meta-analysis.,100.0
103,Meta-analyses of all comparatives using random effects models.,fulltext,Meta-analyses of all comparatives using random effects models.,100.0
103,We didn’t find any possible publication bias among comparisons between LP groups and OP groups.,fulltext,We didn’t find any possible publication bias among comparisons between LP groups and OP groups.,100.0
103,None.,fulltext,None.,100.0
104,A systematic review was conducted using studies identified by a literature search between January 1990 and March 2014.,fulltext,A systematic review was conducted using studies identified by a literature search between January 1990 and March 2014.,100.0
104,"The search involved finding relevant studies from MEDLINE, EMBASE, the Cochrane Central Register of Controlled Trials, CINAHL, Google Scholar and individual urological journals between January 1990 and March 2014.",fulltext,"The search involved finding relevant studies from MEDLINE, EMBASE, the Cochrane Central Register of Controlled Trials, CINAHL, Google Scholar and individual urological journals between January 1990 and March 2014.",100.0
104,"The inclusion criteria were for studies written in the English language, reporting upon at least five cases of paediatric patients with renal calculi who underwent management with a FURSL.",fulltext,"The inclusion criteria were for studies written in the English language, reporting upon at least five cases of paediatric patients with renal calculi who underwent management with a FURSL.",100.0
104,"The search involved finding relevant studies from MEDLINE, EMBASE, the Cochrane Central Register of Controlled Trials, CINAHL, Google Scholar and individual urological journals between January 1990 and March 2014.",fulltext,"The search involved finding relevant studies from MEDLINE, EMBASE, the Cochrane Central Register of Controlled Trials, CINAHL, Google Scholar and individual urological journals between January 1990 and March 2014.",100.0
104,"A total of six studies (282 patients) were reported, with a mean age of 7.3 years (range 0.25–17 years). The stone sizes ranged from 1 to 30 mm.",fulltext,"A total of six studies (282 patients) were reported, with a mean age of 7.3 years (range 0.25–17 years). The stone sizes ranged from 1 to 30 mm.",100.0
104,Conflict of interest: None declared.,fulltext,Conflict of interest: None declared.,100.0
105,We conducted a systematic review using studies identified by a literature search between January 1990 and May 2013.,fulltext,We conducted a systematic review using studies identified by a literature search between January 1990 and May 2013.,100.0
105,Two reviewers independently extracted the data from each study.,fulltext,Two reviewers independently extracted the data from each study.,100.0
105,"The search involved finding relevant studies from MEDLINE, EMBASE, the Cochrane Central Register of Controlled Trials, CINAHL, Google Scholar and individual urological journals, published between January 1990 and May 2013.",fulltext,"The search involved finding relevant studies from MEDLINE, EMBASE, the Cochrane Central Register of Controlled Trials, CINAHL, Google Scholar and individual urological journals, published between January 1990 and May 2013.",100.0
105,"A total of 14 studies (Fig. 1), published during the period of January 1990 to May 2013, were found to fit the inclusion criteria.",fulltext,"A total of 14 studies (Fig. 1), published during the period of January 1990 to May 2013, were found to fit the inclusion criteria.",100.0
105,"Studies meeting the inclusion criteria were analysed for the following variables: period of study, country of origin, stone size and location, population demographics (age and sex), type of anaesthetic used, number and type of procedure performed, method of stone extraction, use of stents (pre- and postoperatively), SFRs, procedure failures, procedure-related complications and hospital length of stay.",fulltext,"Studies meeting the inclusion criteria were analysed for the following variables: period of study, country of origin, stone size and location, population demographics (age and sex), type of anaesthetic used, number and type of procedure performed, method of stone extraction, use of stents (pre- and postoperatively), SFRs, procedure failures, procedure-related complications and hospital length of stay.",100.0
105,Conflict of Interest: None declared.,fulltext,Conflict of Interest: None declared.,100.0
106,"A clinical question was structured according to patient, intervention, comparison, and outcome, as follows: in infants with poor breast-feeding and ankyloglossia (patient), does frenotomy (intervention), compared to lactation support alone (comparison), improve feeding (outcome)?",fulltext,"A clinical question was structured according to patient, intervention, comparison, and outcome, as follows: in infants with poor breast-feeding and ankyloglossia (patient), does frenotomy (intervention), compared to lactation support alone (comparison), improve feeding (outcome)?",100.0
106,"An electronic literature search was systematically conducted from databases including PubMed, Japana Centra Revuo Medicina (Igaku Chuo Zasshi), CINAHL, and Cochrane Library using the key words “ankyloglossia,” “tongue-tie,” “frenotomy,” and/or “breast-feeding” in English and equivalent terms in Japanese.",fulltext,"An electronic literature search was systematically conducted from databases including PubMed, Japana Centra Revuo Medicina (Igaku Chuo Zasshi), CINAHL, and Cochrane Library using the key words “ankyloglossia,” “tongue-tie,” “frenotomy,” and/or “breast-feeding” in English and equivalent terms in Japanese.",100.0
106,"After adding four articles by hand-searching, four RCT, 12 observational studies,12-23 National Institute for Health and Care Excellence (NICE) guidance,24 a guideline of the Academy of Breast feeding Medicine (ABM),25 and a position statement of the Canadian Paediatric Society26 met the criteria for the review.",fulltext,"After adding four articles by hand-searching, four RCT, 12 observational studies,12-23 National Institute for Health and Care Excellence (NICE) guidance,24 a guideline of the Academy of Breast feeding Medicine (ABM),25 and a position statement of the Canadian Paediatric Society26 met the criteria for the review.",100.0
106,"The literature search yielded four randomized clinical trials, and 12 observational studies for analysis.",fulltext,"The literature search yielded four randomized clinical trials, and 12 observational studies for analysis.",100.0
106,"The quality of the literature was rated in regard to the two most important outcomes (sucking/latching, and nipple pain) and five less important outcomes (milk supply/milk production, continuation of breast-feeding, weight gain, adverse events, and dyad distress) in accordance with the GRADE system.",fulltext,"The quality of the literature was rated in regard to the two most important outcomes (sucking/latching, and nipple pain) and five less important outcomes (milk supply/milk production, continuation of breast-feeding, weight gain, adverse events, and dyad distress) in accordance with the GRADE system.",100.0
106,The literature review supported an overall moderate quality of evidence for the effectiveness of frenotomy for the treatment of breast-feeding difficulties in infants with ankyloglossia.,fulltext,The literature review supported an overall moderate quality of evidence for the effectiveness of frenotomy for the treatment of breast-feeding difficulties in infants with ankyloglossia.,100.0
106,Meta-analysis was carried out using Review Manager (RevMan ver. 5.2) of the Cochrane Collaboration.,fulltext,Meta-analysis was carried out using Review Manager (RevMan ver. 5.2) of the Cochrane Collaboration.,100.0
106,There were no major adverse events when the procedure was performed by an experienced health-care professional.,fulltext,There were no major adverse events when the procedure was performed by an experienced health-care professional.,100.0
106,The author received no financial support for this study and there are no conflicts of interest.,fulltext,The author received no financial support for this study and there are no conflicts of interest.,100.0
107,We conducted searches until February 2009 in multiple databases and identified randomized controlled trials comparing LP with OP for pyloric stenosis.,fulltext,We conducted searches until February 2009 in multiple databases and identified randomized controlled trials comparing LP with OP for pyloric stenosis.,100.0
107,"Data were extracted by 2 independent investigators, and discrepancies were discussed to reach consensus.",fulltext,"Data were extracted by 2 independent investigators, and discrepancies were discussed to reach consensus.",100.0
107,"An electronic literature search of all articles from inception to February 2009 was conducted using Medline, the Cochrane Library, SCI, EMBASE, and the Chinese Biomedical Literature Database, using the following text and keywords in combination both as MeSH terms and text words.",fulltext,"An electronic literature search of all articles from inception to February 2009 was conducted using Medline, the Cochrane Library, SCI, EMBASE, and the Chinese Biomedical Literature Database, using the following text and keywords in combination both as MeSH terms and text words.",100.0
107,Baseline characteristics of included trials are summarized in [Table 1].,fulltext,Baseline characteristics of included trials are summarized in [Table 1].,100.0
107,"Using the quality assessment instrument of the Cochrane Handbook version 5.0.1 [11], we assigned ‘Yes’ for low risk of bias, ‘No’ for high risk of bias, or ‘Unclear’ for uncertain risk of bias. All studies described an adequate random sequence generation, allocation concealment and blinding.",fulltext,"Using the quality assessment instrument of the Cochrane Handbook version 5.0.1 [11], we assigned ‘Yes’ for low risk of bias, ‘No’ for high risk of bias, or ‘Unclear’ for uncertain risk of bias. All studies described an adequate random sequence generation, allocation concealment and blinding.",100.0
107,"Heterogeneity among studies was estimated by the use of the I2 statistic, typically, values above 50% are deemed to suggest large heterogeneity, values of 25–50% are deemed to show modest heterogeneity, and values below 25% are deemed to represent low heterogeneity.",fulltext,"Heterogeneity among studies was estimated by the use of the I2 statistic, typically, values above 50% are deemed to suggest large heterogeneity, values of 25–50% are deemed to show modest heterogeneity, and values below 25% are deemed to represent low heterogeneity.",100.0
107,"No sponsors were involved in study design; in the collection, analysis and interpretation of data; in the writing of the report and in the decision to submit the report for publication. All authors had access to the raw data.",fulltext,"No sponsors were involved in study design; in the collection, analysis and interpretation of data; in the writing of the report and in the decision to submit the report for publication. All authors had access to the raw data.",100.0
108,We used a Dephi-like method [17] to determine the issues of greatest concern to pediatric surgeons regarding the surgical management of CPAM.,fulltext,We used a Dephi-like method [17] to determine the issues of greatest concern to pediatric surgeons regarding the surgical management of CPAM.,100.0
108,"Two independent reviewers conducted all article screening; where consensus on an article could not be reached, a third reviewer was consulted.",fulltext,"Two independent reviewers conducted all article screening; where consensus on an article could not be reached, a third reviewer was consulted.",100.0
108,"We conducted an electronic literature search of the Cochrane Central Register of Controlled Trials (CENTRAL), MEDLINE (1966 onwards), EMBASE (1980 onwards), CINAHL (1982 onwards), and PubMed (1966 onwards) in January 2015.",fulltext,"We conducted an electronic literature search of the Cochrane Central Register of Controlled Trials (CENTRAL), MEDLINE (1966 onwards), EMBASE (1980 onwards), CINAHL (1982 onwards), and PubMed (1966 onwards) in January 2015.",100.0
108,"Our electronic search yielded 342 studies. After applying our exclusion criteria to titles and abstracts, 63 studies remained. Full-text review resulted in eight of these studies being included, while an additional one was identified from hand-searching the reference sections of included articles; nine studies were ultimately included.",fulltext,"Our electronic search yielded 342 studies. After applying our exclusion criteria to titles and abstracts, 63 studies remained. Full-text review resulted in eight of these studies being included, while an additional one was identified from hand-searching the reference sections of included articles; nine studies were ultimately included.",100.0
108,"We did not identify any RCTs; all but one of the included nine studies were retrospective [26]. Studies were published between 1996 and 2011 and were conducted in Australia [14], [27], Belgium [25], Canada [23], China [24], Israel [26], Italy [10], Japan [12], and the United States of America [11].",fulltext,"We did not identify any RCTs; all but one of the included nine studies were retrospective [26]. Studies were published between 1996 and 2011 and were conducted in Australia [14], [27], Belgium [25], Canada [23], China [24], Israel [26], Italy [10], Japan [12], and the United States of America [11].",100.0
108,"We used the Methodological Index for Non-Randomized Studies (MINORS) to assess the quality of the included studies, as all were nonrandomized [18].",fulltext,"We used the Methodological Index for Non-Randomized Studies (MINORS) to assess the quality of the included studies, as all were nonrandomized [18].",100.0
108,"We conducted our meta-analyses using Review Manager 5.3 [20], using random-effects models [21], to produce an odds ratio (OR) for morbidity, as this is a categorical variable, and a mean difference (MD) for length of stay, as this is a continuous variable, along with 95% confidence intervals (CIs).",fulltext,"We conducted our meta-analyses using Review Manager 5.3 [20], using random-effects models [21], to produce an odds ratio (OR) for morbidity, as this is a categorical variable, and a mean difference (MD) for length of stay, as this is a continuous variable, along with 95% confidence intervals (CIs).",100.0
108,We did not identify any RCTs evaluating the benefit of elective surgery compared to expectant management of asymptomatic CPAM lesions.,fulltext,We did not identify any RCTs evaluating the benefit of elective surgery compared to expectant management of asymptomatic CPAM lesions.,100.0
109,"We reviewed Medline citations, as well as the Cochrane Database of Systematic Reviews, between January 1, 1996 and June 1, 2012.",fulltext,"We reviewed Medline citations, as well as the Cochrane Database of Systematic Reviews, between January 1, 1996 and June 1, 2012.",100.0
109,Two independent reviewers identified relevant articles for final inclusion.,fulltext,Two independent reviewers identified relevant articles for final inclusion.,100.0
109,"We reviewed Medline citations, as well as the Cochrane Database of Systematic Reviews, between January 1, 1996 and June 1, 2012.",fulltext,"We reviewed Medline citations, as well as the Cochrane Database of Systematic Reviews, between January 1, 1996 and June 1, 2012.",100.0
109,Twenty studies were included in the meta-analysis.,fulltext,Twenty studies were included in the meta-analysis.,100.0
109,"A standard data collection form created by the authors was used to extract study information, including study design, patient characteristics, and reported patient outcomes.",fulltext,"A standard data collection form created by the authors was used to extract study information, including study design, patient characteristics, and reported patient outcomes.",100.0
109,The data were analyzed using standard meta-analytic techniques.,fulltext,The data were analyzed using standard meta-analytic techniques.,100.0
110,This study was performed according to guidelines from the Preferred Reporting Items for Systematic Reviews and Meta-Analyses (PRISMA).,fulltext,This study was performed according to guidelines from the Preferred Reporting Items for Systematic Reviews and Meta-Analyses (PRISMA).,100.0
110,An online database search for all articles published between January 1993 and January 2014 on pediatric patients using the following keywords was performed.,fulltext,An online database search for all articles published between January 1993 and January 2014 on pediatric patients using the following keywords was performed.,100.0
110,"Two independent researchers (R.L. and R.M.) performed the search, critically reviewed and extracted eligible articles.",fulltext,"Two independent researchers (R.L. and R.M.) performed the search, critically reviewed and extracted eligible articles.",100.0
110,Two other independent researchers (A.A. and A.W.) confirmed the inclusion of appropriate citations based on study definitions and aims.,fulltext,Two other independent researchers (A.A. and A.W.) confirmed the inclusion of appropriate citations based on study definitions and aims.,100.0
110,"Two independent researchers (R.L. and R.M.) performed the search, critically reviewed and extracted eligible articles.",fulltext,"Two independent researchers (R.L. and R.M.) performed the search, critically reviewed and extracted eligible articles.",100.0
110,Two other independent researchers (A.A. and A.W.) confirmed the inclusion of appropriate citations based on study definitions and aims.,fulltext,Two other independent researchers (A.A. and A.W.) confirmed the inclusion of appropriate citations based on study definitions and aims.,100.0
110,"An online database search for all articles published between January 1993 and January 2014 on pediatric patients using the following keywords was performed: 'heterotaxy', 'rotation', 'volvulus', 'Ladd procedure', 'Ivemark', 'asplenia', and 'polysplenia'.",fulltext,"An online database search for all articles published between January 1993 and January 2014 on pediatric patients using the following keywords was performed: 'heterotaxy', 'rotation', 'volvulus', 'Ladd procedure', 'Ivemark', 'asplenia', and 'polysplenia'.",100.0
110,"Searches were repeated in PubMed, Medline, CINAHL, and Cochrane library.",fulltext,"Searches were repeated in PubMed, Medline, CINAHL, and Cochrane library.",100.0
110,"Overall, 11 studies met inclusion criteria which identified a total of 649 heterotaxy patients.",fulltext,"Overall, 11 studies met inclusion criteria which identified a total of 649 heterotaxy patients.",100.0
110,Group characteristics of the 11 included studies are described in Table 1.,fulltext,Group characteristics of the 11 included studies are described in Table 1.,100.0
110,"Because of the absence of randomized controlled trials and the heterogeneous nature of studies, a formal meta-analysis was not performed.",fulltext,"Because of the absence of randomized controlled trials and the heterogeneous nature of studies, a formal meta-analysis was not performed.",100.0
111,here we review the literature on recent advances that have been made in paediatric circumcision and the use of a sutureless technique with tissue glue for wound approximation.,fulltext,here we review the literature on recent advances that have been made in paediatric circumcision and the use of a sutureless technique with tissue glue for wound approximation.,100.0
111,The technique of sutureless circumcision has been explained by several authors in the literature,fulltext,The technique of sutureless circumcision has been explained by several authors in the literature,100.0
111,"In conclusion, sutureless circumcision in children appears to have significant advantages to the standard closure using interrupted sutures.",fulltext,"In conclusion, sutureless circumcision in children appears to have significant advantages to the standard closure using interrupted sutures.",100.0
111,here we review the literature on recent advances that have been made in paediatric circumcision and the use of a sutureless technique with tissue glue for wound approximation.,fulltext,here we review the literature on recent advances that have been made in paediatric circumcision and the use of a sutureless technique with tissue glue for wound approximation.,100.0
112,Meta-analysis used a fixed effects model and was reported in accordance with PRISMA.,fulltext,Meta-analysis used a fixed effects model and was reported in accordance with PRISMA.,100.0
112,Two independent reviewers reviewed all studies in abstract form.,fulltext,Two independent reviewers reviewed all studies in abstract form.,100.0
112,"MEDLINE (1950 to present), Embase (1980 to present) and Cochrane Controlled Trials Register databases were searched using the keywords 'diaphragmatic hernia AND thoracoscopic,' 'diaphragmatic hernia AND laparoscopic,' and 'diaphragmatic hernia AND minimally-invasive.'",fulltext,"MEDLINE (1950 to present), Embase (1980 to present) and Cochrane Controlled Trials Register databases were searched using the keywords 'diaphragmatic hernia AND thoracoscopic,' 'diaphragmatic hernia AND laparoscopic,' and 'diaphragmatic hernia AND minimally-invasive.'",100.0
112,"Demographics, CDH sidedness, APGAR and associated anomaly prevalence were similar between groups.",fulltext,"Demographics, CDH sidedness, APGAR and associated anomaly prevalence were similar between groups.",100.0
112,"All studies had limitations, including use of historical controls.",fulltext,"All studies had limitations, including use of historical controls.",100.0
112,"Meta-analysis reveals that recurrence was higher (RR: 3.21 [1.11, 9.29], P = 0.03) and operative time was longer (WMD: 50.38 minutes [31.79, 68.97], P < 0.00001) in the endosurgical group.",fulltext,"Meta-analysis reveals that recurrence was higher (RR: 3.21 [1.11, 9.29], P = 0.03) and operative time was longer (WMD: 50.38 minutes [31.79, 68.97], P < 0.00001) in the endosurgical group.",100.0
112,Given the small number of eligible studies we have not performed a funnel plot to screen for publication bias.,fulltext,Given the small number of eligible studies we have not performed a funnel plot to screen for publication bias.,100.0
113,We conducted a literature search using “appendicitis” combined with “antibiotics” with children as the target patient population.,fulltext,We conducted a literature search using “appendicitis” combined with “antibiotics” with children as the target patient population.,100.0
113,Studies were selected based on relevance for the following questions.,fulltext,Studies were selected based on relevance for the following questions.,100.0
113,We classified each study according to the classes of evidence and rating of evidence as outlined in Fig. 1.,fulltext,We classified each study according to the classes of evidence and rating of evidence as outlined in Fig. 1.,100.0
113,"Once guidelines were established, grades were assigned based on the strength of the studies supporting the recommendation.",fulltext,"Once guidelines were established, grades were assigned based on the strength of the studies supporting the recommendation.",100.0
113,"Data were obtained from PubMed, MEDLINE, and citation review.",fulltext,"Data were obtained from PubMed, MEDLINE, and citation review.",100.0
113,"Overall, 126 studies were selected and reviewed.",fulltext,"Overall, 126 studies were selected and reviewed.",100.0
113,We classified each study according to the classes of evidence and rating of evidence as outlined in Fig. 1.,fulltext,We classified each study according to the classes of evidence and rating of evidence as outlined in Fig. 1.,100.0
113,Current evidence supports the use of guidelines as described above for antibiotic therapy in children with acute and perforated appendicitis.,fulltext,Current evidence supports the use of guidelines as described above for antibiotic therapy in children with acute and perforated appendicitis.,100.0
114,"This is a systematic review of PubMed, Ovid, and the Cochrane Library. The following search was performed in each of the three databases: (Renal or Kidney) AND (Pediatric or Children) AND Trauma AND Management. Publications were limited to publish date after January 1, 2000.",fulltext,"This is a systematic review of PubMed, Ovid, and the Cochrane Library. The following search was performed in each of the three databases: (Renal or Kidney) AND (Pediatric or Children) AND Trauma AND Management. Publications were limited to publish date after January 1, 2000.",100.0
114,"This is a systematic review of PubMed, Ovid, and the Cochrane Library. The following search was performed in each of the three databases: (Renal or Kidney) AND (Pediatric or Children) AND Trauma AND Management. Publications were limited to publish date after January 1, 2000.",fulltext,"This is a systematic review of PubMed, Ovid, and the Cochrane Library. The following search was performed in each of the three databases: (Renal or Kidney) AND (Pediatric or Children) AND Trauma AND Management. Publications were limited to publish date after January 1, 2000.",100.0
114,Titles and abstracts (n = 308) were screened to identify scientific articles reporting original research findings. A total of 32 articles met the selection criteria and were included in the review.,fulltext,Titles and abstracts (n = 308) were screened to identify scientific articles reporting original research findings. A total of 32 articles met the selection criteria and were included in the review.,100.0
114,A total of 32 articles met the selection criteria and were included in the review.,fulltext,A total of 32 articles met the selection criteria and were included in the review.,100.0
114,Bias was assessed using the Cochrane risk of bias assessment tool.,fulltext,Bias was assessed using the Cochrane risk of bias assessment tool.,100.0
114,The literature supports application of conservative management protocols to high-grade blunt pediatric renal trauma.,fulltext,The literature supports application of conservative management protocols to high-grade blunt pediatric renal trauma.,100.0
114,The authors declare no conflicts of interest.,fulltext,The authors declare no conflicts of interest.,100.0
115,"A search was made for studies published up until 31 August 2010 using the terms “lymphatic sparing varicocelectomy”, “laparoscopy”, “adolescent” and “children” in the Medline, Embase, Ovid, Web of Science, and Cochrane databases.",fulltext,"A search was made for studies published up until 31 August 2010 using the terms “lymphatic sparing varicocelectomy”, “laparoscopy”, “adolescent” and “children” in the Medline, Embase, Ovid, Web of Science, and Cochrane databases.",100.0
115,"3 reviewers (LZL, GJ and TQS) independently assessed the selected studies, and extracted and tabulated data from each article using a predefined data extraction form.",fulltext,"3 reviewers (LZL, GJ and TQS) independently assessed the selected studies, and extracted and tabulated data from each article using a predefined data extraction form.",100.0
115,"A search was made for all studies published up until 31 August 2010 using the terms “lymphatic sparing varicocelectomy”, “laparoscopy”, “adolescent” and “children” in the Medline, Embase, Ovid, Web of Science, and Cochrane databases.",fulltext,"A search was made for studies published up until 31 August 2010 using the terms “lymphatic sparing varicocelectomy”, “laparoscopy”, “adolescent” and “children” in the Medline, Embase, Ovid, Web of Science, and Cochrane databases.",98.28326180257511
115,"A summary of the studies’ methodology, intervention characteristics, and measured outcomes is provided in [Table 1].",fulltext,"A summary of the studies’ methodology, intervention characteristics, and measured outcomes is provided in [Table 1].",100.0
115,"Each included article was appraised by 3 reviewers (LZL, GJ and TQS), who independently assessed the methodological quality of the selected studies.",fulltext,"Each included article was appraised by 3 reviewers (LZL, GJ and TQS), who independently assessed the methodological quality of the selected studies.",100.0
115,ORs were used for the analysis of dichotomous variables. The CI was established at 95%. P-values of less than 0.05 were considered to indicate statistical significance.,fulltext,ORs were used for the analysis of dichotomous variables. The CI was established at 95%. P-values of less than 0.05 were considered to indicate statistical significance.,100.0
115,We analyzed possible publication bias by generating funnel plots of the trials used for all of the evaluated comparisons of outcomes. No clear bias was apparent.,fulltext,We analyzed possible publication bias by generating funnel plots of the trials used for all of the evaluated comparisons of outcomes. No clear bias was apparent.,100.0
115,"[Yes]"", 4 were answered with ""[No]"", and 2 were answered with ""[NA]",fulltext,han 0.05 were considered ,25.373134328358205
116,This systematic review and meta-analysis were undertaken with a prospective protocol according to the latest guidelines of meta-analysis (PRISMA),fulltext,This systematic review and meta-analysis were undertaken with a prospective protocol according to the latest guidelines of meta-analysis (PRISMA),100.0
116,"Two investigators independently assessed selected studies and extracted the following information: study characteristics, quality, outcomes data, etc.",fulltext,"Two investigators independently assessed selected studies and extracted the following information: study characteristics, quality, outcomes data, etc.",100.0
116,"We conducted a systematic search of the online databases, including Medline, Ovid, Elsevier, Google Scholar Embase, Cohrane library, for studies published between 1995 and 2014 with no limits for publication language, place of study origin and sample size of the studies.",fulltext,"We conducted a systematic search of the online databases, including Medline, Ovid, Elsevier, Google Scholar Embase, Cohrane library, for studies published between 1995 and 2014 with no limits for publication language, place of study origin and sample size of the studies.",100.0
116,"The process of study screening is showed in Fig. 1, through which, eleven studies assessing LPE versus OPE were considered suitable for meta-analysis.",fulltext,"The process of study screening is showed in Fig. 1, through which, eleven studies assessing LPE versus OPE were considered suitable for meta-analysis.",100.0
116,The characteristics of these 11 studies are listed in Table 1.,fulltext,The characteristics of these 11 studies are listed in Table 1.,100.0
