"","A1","A2","A3","A4","A5","A6","A7","A8","A9","A10","A11","P1","P2","P3","P4","P5","P6","P7","P8","P9","P10","P11","P12","P13","P14","P15","P16","P17","P18","P19","P20","P21","P22","P23","P24","P25","P26","P27"
"120","1","1","1","0","0","1","deferred","deferred","1","deferred","0","1","1","1","1","0","1","1","deferred","1","1","1","deferred","1","NA","NA","NA","1","1","deferred","deferred","deferred","NA","NA","1","1","1","deferred"
"121","1","1","1","0","deferred","1","0","deferred","1","1","deferred","1","1","1","1","0","1","1","0","1","1","1","0","1","deferred","deferred","NA","1","1","deferred","deferred","deferred","NA","NA","1","1","1","0"
"122","1","1","1","1","1","1","1","1","deferred","deferred","1","deferred","deferred","deferred","deferred","deferred","deferred","deferred","deferred","deferred","deferred","deferred","deferred","deferred","NA","NA","NA","deferred","deferred","deferred","deferred","NA","NA","NA","deferred","deferred","deferred","deferred"
"123","1","1","1","0","0","1","0","deferred","deferred","deferred","0","1","1","1","1","0","1","1","0","1","1","1","0","1","deferred","deferred","NA","deferred","1","0","1","deferred","NA","NA","1","1","1","0"
"124","1","deferred","1","0","deferred","1","deferred","deferred","deferred","0","0","1","1","1","1","0","1","1","0","1","1","deferred","0","1","deferred","deferred","NA","deferred","1","0","1","deferred","NA","NA","1","1","1","0"
"125","deferred","0","1","0","0","1","deferred","deferred","NA","NA","deferred","deferred","deferred","1","1","0","deferred","1","0","deferred","deferred","deferred","deferred","deferred","NA","NA","NA","deferred","1","0","deferred","NA","NA","NA","1","1","1","0"
"126","1","deferred","1","0","0","1","0","NA","1","deferred","0","1","1","1","1","0","1","1","deferred","1","deferred","1","deferred","1","NA","NA","NA","1","1","deferred","deferred","deferred","deferred","NA","1","deferred","1","0"
"127","1","0","1","0","0","1","0","NA","NA","deferred","deferred","1","deferred","1","deferred","0","deferred","1","0","deferred","0","0","0","deferred","NA","NA","NA","0","0","0","0","NA","NA","NA","1","deferred","1","0"
"128","deferred","0","deferred","0","0","1","0","deferred","NA","deferred","0","1","deferred","1","deferred","0","1","deferred","0","deferred","0","0","0","NA","NA","deferred","NA","deferred","1","0","deferred","NA","NA","NA","1","deferred","1","0"
"129","1","1","1","0","1","1","1","deferred","deferred","deferred","deferred","1","1","1","1","0","1","1","0","1","1","deferred","deferred","1","deferred","NA","NA","1","1","deferred","1","1","NA","NA","1","1","1","deferred"
"130","deferred","deferred","deferred","0","0","1","deferred","deferred","NA","deferred","deferred","1","deferred","1","deferred","0","1","1","0","1","1","1","deferred","NA","NA","NA","NA","1","1","deferred","deferred","NA","NA","NA","1","1","1","deferred"
"131","1","deferred","1","0","deferred","1","deferred","deferred","NA","deferred","deferred","1","1","1","1","0","1","1","0","1","deferred","1","0","deferred","NA","NA","NA","1","1","0","deferred","NA","NA","NA","1","1","1","0"
"132","1","0","1","0","0","1","0","deferred","NA","deferred","deferred","1","deferred","1","deferred","0","deferred","1","0","0","0","deferred","0","deferred","NA","NA","NA","0","deferred","0","deferred","NA","NA","NA","1","deferred","1","0"
"133","1","0","1","0","0","0","0","deferred","NA","deferred","0","1","deferred","1","0","0","deferred","1","0","0","0","0","deferred","deferred","NA","NA","NA","0","0","deferred","0","NA","NA","NA","1","0","1","0"
"134","deferred","1","1","0","0","1","0","deferred","deferred","0","deferred","1","1","1","1","0","1","1","0","1","1","deferred","deferred","deferred","NA","NA","deferred","deferred","deferred","NA","deferred","NA","NA","deferred","1","1","1","deferred"
"135","deferred","deferred","1","deferred","deferred","1","0","deferred","NA","deferred","0","1","deferred","1","deferred","0","1","1","0","1","deferred","deferred","deferred","NA","NA","NA","NA","deferred","deferred","deferred","deferred","NA","NA","NA","1","1","1","0"
"136","deferred","0","1","0","0","1","0","deferred","NA","NA","0","deferred","0","1","deferred","deferred","deferred","1","0","0","0","0","deferred","deferred","NA","NA","NA","0","1","deferred","deferred","NA","NA","NA","deferred","0","1","0"
"137","deferred","0","1","deferred","0","1","deferred","deferred","1","0","0","1","deferred","1","1","0","1","1","deferred","deferred","deferred","deferred","0","deferred","NA","NA","NA","deferred","deferred","deferred","1","deferred","NA","NA","1","1","1","0"
"138","1","1","1","0","deferred","1","0","deferred","1","deferred","0","1","1","1","1","0","1","1","0","1","deferred","1","0","1","NA","NA","deferred","1","1","0","1","deferred","NA","deferred","1","1","1","0"
"139","1","0","1","0","0","1","0","deferred","NA","deferred","0","1","1","1","deferred","0","1","1","0","deferred","0","deferred","0","deferred","NA","NA","NA","deferred","deferred","0","deferred","NA","NA","NA","1","deferred","1","0"
"140","1","0","1","0","0","1","0","deferred","NA","NA","0","1","1","1","1","0","1","1","0","deferred","0","deferred","0","deferred","NA","NA","NA","deferred","deferred","0","deferred","NA","NA","NA","1","deferred","1","0"
"141","1","0","deferred","0","0","1","0","deferred","NA","deferred","0","1","1","1","deferred","0","1","1","0","deferred","0","1","0","deferred","NA","deferred","deferred","deferred","1","deferred","deferred","NA","deferred","deferred","1","1","1","0"
"142","1","deferred","1","deferred","deferred","1","1","1","deferred","1","deferred","1","1","1","1","deferred","1","1","deferred","1","1","deferred","deferred","1","deferred","deferred","NA","deferred","1","1","1","deferred","deferred","NA","1","1","1","deferred"
"143","deferred","0","1","0","1","1","deferred","deferred","1","deferred","deferred","1","1","1","1","0","1","1","0","1","deferred","1","1","1","deferred","deferred","NA","1","1","deferred","1","deferred","NA","NA","1","1","1","deferred"
"144","deferred","0","deferred","0","deferred","1","deferred","deferred","NA","deferred","1","1","1","1","1","0","1","1","1","1","1","1","deferred","deferred","NA","deferred","NA","1","1","deferred","deferred","NA","NA","NA","1","1","1","1"
"145","deferred","1","1","deferred","0","1","deferred","deferred","NA","deferred","0","1","1","1","1","0","1","1","0","1","1","1","deferred","deferred","NA","NA","NA","1","1","deferred","deferred","NA","NA","NA","1","1","1","deferred"
"146","1","1","1","deferred","deferred","1","1","deferred","deferred","deferred","0","1","1","1","1","0","1","1","deferred","1","1","1","1","1","deferred","NA","NA","1","1","1","1","deferred","NA","NA","1","1","1","deferred"
"147","1","deferred","1","0","deferred","1","1","deferred","1","deferred","0","1","1","1","1","0","1","1","0","1","deferred","deferred","deferred","1","deferred","NA","NA","deferred","1","deferred","1","deferred","NA","NA","1","1","1","0"
"148","1","1","1","0","deferred","1","deferred","deferred","deferred","deferred","deferred","1","deferred","1","deferred","0","1","1","deferred","1","1","1","deferred","1","NA","NA","NA","1","1","deferred","1","NA","NA","NA","1","1","1","deferred"
"149","deferred","0","1","0","0","1","0","deferred","NA","NA","deferred","1","1","1","deferred","0","1","1","deferred","deferred","deferred","0","0","deferred","NA","NA","NA","deferred","1","0","0","NA","NA","NA","1","1","1","0"
"150","deferred","deferred","1","deferred","deferred","1","1","1","1","0","deferred","1","1","1","1","0","1","1","0","1","1","deferred","deferred","1","NA","NA","NA","1","1","deferred","deferred","deferred","NA","NA","1","1","1","0"
"151","deferred","1","1","0","deferred","1","0","NA","1","deferred","0","1","deferred","1","deferred","0","1","1","0","1","1","deferred","0","1","NA","NA","NA","deferred","1","0","1","deferred","NA","NA","1","deferred","1","0"
"152","1","1","1","0","0","1","0","NA","deferred","deferred","deferred","1","1","1","deferred","0","1","1","0","1","1","1","0","deferred","NA","NA","NA","deferred","deferred","deferred","deferred","NA","NA","NA","1","1","1","deferred"
"153","1","1","1","0","1","1","1","deferred","deferred","deferred","deferred","1","1","1","1","deferred","1","1","0","1","1","1","1","deferred","deferred","deferred","NA","1","1","deferred","deferred","deferred","NA","NA","1","1","1","deferred"
"154","1","deferred","1","0","deferred","1","deferred","deferred","deferred","deferred","deferred","1","1","1","1","0","1","1","deferred","1","deferred","1","deferred","1","NA","NA","NA","1","1","deferred","deferred","deferred","NA","NA","1","1","1","deferred"
"155","1","1","1","0","1","1","1","deferred","1","0","deferred","1","1","1","1","1","1","1","deferred","1","1","1","1","1","NA","NA","NA","1","1","1","1","NA","NA","NA","1","1","1","1"
"156","1","deferred","1","0","deferred","1","0","NA","NA","deferred","deferred","1","deferred","1","1","0","1","1","0","1","1","deferred","0","deferred","NA","NA","NA","1","1","0","deferred","NA","NA","NA","1","deferred","1","0"
"157","1","deferred","1","deferred","deferred","NA","NA","NA","NA","deferred","deferred","1","1","1","1","0","1","1","1","1","deferred","deferred","deferred","deferred","NA","NA","NA","1","deferred","NA","NA","NA","NA","NA","1","1","1","deferred"
"158","1","1","1","0","0","1","0","NA","NA","deferred","0","1","1","1","1","deferred","1","1","1","1","deferred","deferred","0","deferred","NA","NA","NA","1","0","0","0","NA","NA","NA","1","1","1","0"
"159","1","deferred","1","deferred","deferred","1","1","0","NA","deferred","deferred","1","1","1","deferred","0","1","1","deferred","1","1","1","deferred","deferred","NA","deferred","deferred","1","1","deferred","deferred","NA","deferred","deferred","1","1","1","0"
"160","1","1","1","1","deferred","NA","NA","NA","NA","NA","1","1","1","1","1","deferred","1","1","1","1","1","1","1","deferred","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","1","1","1","1"
"161","1","1","1","0","0","1","0","deferred","deferred","deferred","deferred","1","1","1","1","0","1","1","1","1","1","1","deferred","deferred","NA","NA","NA","1","1","deferred","1","NA","NA","NA","1","1","1","0"
"162","1","1","1","0","deferred","1","1","1","NA","deferred","deferred","1","1","1","1","0","1","1","0","1","1","deferred","deferred","deferred","NA","NA","NA","1","1","deferred","deferred","NA","NA","NA","1","1","1","0"
"163","deferred","0","1","0","0","0","0","NA","NA","NA","deferred","1","deferred","1","0","0","0","deferred","0","0","0","0","0","deferred","NA","NA","NA","0","0","0","deferred","NA","NA","NA","1","0","1","1"
"164","1","deferred","1","0","deferred","1","0","NA","1","deferred","deferred","1","1","1","1","0","1","1","1","deferred","deferred","deferred","0","deferred","NA","NA","NA","0","1","0","1","NA","NA","NA","1","deferred","1","deferred"
"165","1","0","1","0","0","1","0","deferred","NA","deferred","deferred","1","1","1","deferred","0","1","1","deferred","1","deferred","1","0","deferred","NA","deferred","NA","deferred","1","deferred","1","NA","deferred","NA","1","1","1","0"
"166","deferred","1","1","deferred","deferred","1","1","deferred","deferred","deferred","0","1","1","1","1","0","1","1","0","1","1","1","1","1","NA","NA","NA","1","1","1","1","NA","NA","NA","1","1","1","0"
"167","1","1","1","0","0","1","deferred","deferred","1","0","0","1","1","1","1","0","1","1","0","1","1","1","deferred","1","deferred","deferred","deferred","deferred","deferred","deferred","1","deferred","NA","NA","1","1","1","deferred"
"168","0","deferred","1","0","deferred","1","0","NA","NA","deferred","0","1","deferred","1","0","0","1","1","0","1","0","deferred","deferred","deferred","NA","NA","NA","deferred","deferred","deferred","deferred","NA","NA","NA","deferred","deferred","1","0"
"169","1","1","1","deferred","0","1","1","0","deferred","1","0","1","1","1","1","1","1","1","deferred","1","0","deferred","deferred","deferred","NA","NA","NA","deferred","deferred","deferred","deferred","NA","NA","NA","1","1","1","deferred"
"170","deferred","0","1","0","0","1","0","deferred","NA","deferred","deferred","1","deferred","1","1","0","1","1","0","deferred","0","deferred","deferred","deferred","NA","NA","NA","deferred","1","deferred","deferred","NA","NA","NA","1","deferred","1","0"
"171","1","1","1","0","deferred","1","0","deferred","1","0","0","1","1","1","deferred","0","1","1","0","1","1","deferred","0","1","deferred","NA","NA","1","1","0","1","deferred","NA","NA","1","1","1","0"
"172","1","deferred","1","deferred","deferred","1","0","deferred","deferred","deferred","deferred","1","1","1","1","0","1","1","deferred","1","deferred","1","deferred","1","deferred","deferred","NA","1","1","deferred","1","deferred","NA","NA","1","1","1","deferred"
"61","deferred","0","1","deferred","0","1","0","deferred","deferred","deferred","deferred","1","1","1","deferred","0","1","1","deferred","deferred","0","deferred","0","deferred","NA","NA","NA","1","deferred","0","deferred","NA","NA","NA","1","1","1","deferred"
"62","deferred","0","1","0","deferred","1","0","deferred","NA","NA","0","1","1","1","deferred","0","1","1","0","deferred","0","deferred","deferred","NA","NA","NA","NA","deferred","deferred","deferred","deferred","NA","NA","NA","1","1","1","0"
"63","1","0","1","0","deferred","1","0","NA","NA","deferred","0","1","1","1","deferred","0","1","1","0","deferred","0","1","deferred","deferred","NA","NA","NA","0","1","deferred","deferred","NA","NA","NA","1","1","1","0"
"64","1","1","1","deferred","1","1","deferred","deferred","1","0","deferred","1","1","1","1","1","1","1","0","1","1","1","deferred","1","deferred","deferred","NA","1","1","0","1","deferred","NA","NA","1","1","1","1"
"65","deferred","1","1","0","0","deferred","1","deferred","1","0","0","1","1","1","1","0","1","1","0","1","1","1","1","1","NA","NA","NA","deferred","1","deferred","1","deferred","NA","NA","1","1","1","0"
"66","deferred","deferred","1","deferred","0","1","deferred","deferred","NA","deferred","0","1","1","1","deferred","0","1","1","0","deferred","0","1","0","deferred","NA","NA","NA","1","1","0","deferred","NA","NA","NA","1","1","1","0"
"67","deferred","0","1","0","0","1","0","deferred","NA","deferred","0","1","deferred","1","deferred","0","deferred","1","0","deferred","0","deferred","0","NA","NA","NA","NA","deferred","1","0","deferred","NA","NA","NA","1","deferred","1","0"
"68","1","1","1","0","deferred","1","1","deferred","1","deferred","deferred","1","1","1","1","0","1","1","1","1","1","1","deferred","1","deferred","deferred","NA","deferred","1","deferred","1","deferred","NA","NA","1","1","1","0"
"69","0","deferred","deferred","deferred","deferred","1","0","deferred","NA","deferred","deferred","1","deferred","1","deferred","0","deferred","deferred","0","deferred","deferred","deferred","deferred","deferred","NA","NA","NA","deferred","1","deferred","deferred","NA","NA","NA","1","1","1","0"
"70","1","0","1","0","0","1","1","deferred","deferred","deferred","deferred","1","1","1","1","0","1","1","0","1","0","deferred","deferred","1","deferred","NA","NA","deferred","1","deferred","1","deferred","NA","NA","1","1","1","deferred"
"71","1","deferred","1","deferred","1","1","0","deferred","1","deferred","deferred","1","1","1","1","0","1","1","1","1","1","1","0","1","deferred","deferred","deferred","1","1","deferred","1","deferred","NA","NA","1","1","1","0"
"72","deferred","0","1","0","0","1","0","deferred","deferred","deferred","0","1","deferred","1","deferred","0","deferred","1","0","deferred","0","deferred","0","deferred","deferred","NA","NA","0","0","0","deferred","deferred","NA","NA","deferred","0","deferred","0"
"73","1","deferred","1","0","0","deferred","0","deferred","NA","deferred","0","1","1","1","deferred","0","1","1","0","1","0","0","0","deferred","NA","NA","NA","deferred","0","0","deferred","NA","NA","NA","1","1","1","0"
"74","1","deferred","1","0","deferred","1","deferred","deferred","deferred","deferred","deferred","1","1","1","1","0","1","1","deferred","1","deferred","1","deferred","1","NA","NA","NA","1","1","deferred","1","NA","NA","NA","1","1","1","deferred"
"75","deferred","1","1","0","deferred","deferred","1","1","NA","0","0","1","1","1","deferred","0","1","1","0","1","1","deferred","1","NA","NA","NA","NA","1","deferred","deferred","deferred","NA","NA","NA","1","1","1","0"
"76","1","deferred","1","deferred","deferred","1","deferred","deferred","deferred","deferred","deferred","1","1","1","1","0","1","1","deferred","1","deferred","1","deferred","1","NA","NA","NA","1","1","deferred","1","NA","NA","NA","1","1","1","0"
"77","1","1","1","0","0","1","0","deferred","deferred","deferred","deferred","1","1","1","1","0","1","1","deferred","1","deferred","deferred","0","deferred","NA","NA","NA","1","1","0","deferred","NA","NA","NA","1","1","1","deferred"
"78","deferred","1","1","deferred","deferred","1","0","deferred","1","deferred","deferred","1","1","1","deferred","0","1","1","0","1","1","1","0","1","deferred","deferred","NA","1","1","0","1","deferred","NA","NA","1","1","1","0"
"79","deferred","1","1","0","deferred","1","0","deferred","NA","deferred","deferred","1","deferred","1","deferred","0","1","1","0","1","1","deferred","deferred","deferred","NA","NA","NA","deferred","1","deferred","deferred","NA","NA","NA","1","1","1","0"
"80","deferred","1","1","deferred","0","1","1","deferred","NA","0","0","1","1","1","1","0","1","1","deferred","1","1","deferred","deferred","deferred","NA","deferred","NA","0","1","deferred","deferred","NA","deferred","NA","1","1","1","deferred"
"81","1","1","1","0","deferred","1","1","deferred","deferred","deferred","deferred","1","1","1","1","1","1","1","deferred","1","1","deferred","1","1","deferred","deferred","NA","1","1","1","1","deferred","deferred","NA","1","1","1","deferred"
"82","1","deferred","1","0","deferred","1","deferred","1","deferred","deferred","0","1","1","1","1","deferred","1","1","1","1","deferred","deferred","deferred","1","deferred","deferred","NA","1","1","deferred","1","NA","NA","NA","1","1","1","0"
"83","1","1","1","deferred","deferred","1","1","deferred","deferred","deferred","0","1","1","1","1","1","1","1","deferred","1","1","1","1","1","deferred","deferred","deferred","deferred","1","deferred","deferred","deferred","deferred","deferred","1","1","1","0"
"84","1","0","1","deferred","deferred","1","1","deferred","1","deferred","0","1","1","1","1","0","1","1","deferred","deferred","0","deferred","deferred","1","deferred","deferred","NA","deferred","1","deferred","deferred","deferred","NA","NA","1","1","1","0"
"85","deferred","0","deferred","0","0","deferred","deferred","deferred","NA","deferred","0","1","deferred","1","deferred","0","deferred","1","0","deferred","0","deferred","deferred","deferred","NA","NA","NA","0","deferred","deferred","deferred","NA","NA","NA","deferred","deferred","1","0"
"86","1","0","1","0","0","deferred","0","deferred","NA","NA","deferred","1","deferred","1","1","0","1","1","0","deferred","deferred","deferred","deferred","deferred","NA","NA","NA","deferred","1","deferred","deferred","NA","NA","NA","1","deferred","1","0"
"87","deferred","deferred","1","deferred","deferred","deferred","deferred","deferred","NA","NA","deferred","1","deferred","1","1","deferred","deferred","1","1","1","1","deferred","1","1","NA","NA","NA","1","deferred","deferred","1","NA","NA","NA","1","1","1","deferred"
"88","1","deferred","1","0","1","1","deferred","deferred","deferred","1","0","1","1","1","1","0","1","1","1","1","1","deferred","0","deferred","deferred","deferred","NA","1","deferred","0","1","deferred","deferred","NA","1","1","1","0"
"89","deferred","deferred","1","0","deferred","1","0","NA","NA","deferred","deferred","1","1","1","1","0","1","1","0","deferred","0","deferred","0","deferred","NA","NA","NA","deferred","deferred","0","deferred","NA","NA","NA","deferred","deferred","1","0"
"90","1","deferred","1","0","0","1","0","deferred","NA","deferred","0","1","1","1","deferred","0","1","1","0","deferred","deferred","deferred","0","1","NA","NA","NA","deferred","1","deferred","1","deferred","NA","NA","1","1","1","0"
"91","1","deferred","1","0","1","1","deferred","deferred","deferred","deferred","0","1","1","1","1","0","1","1","0","1","deferred","1","deferred","1","NA","NA","NA","1","1","0","1","NA","NA","NA","1","1","1","0"
"92","1","0","1","0","0","1","0","deferred","NA","deferred","0","1","1","1","deferred","0","deferred","1","0","deferred","0","deferred","0","deferred","NA","NA","NA","deferred","deferred","deferred","deferred","NA","NA","NA","1","deferred","1","0"
"93","deferred","deferred","1","0","0","1","0","deferred","deferred","0","deferred","1","1","1","deferred","0","1","1","deferred","1","deferred","1","0","1","NA","NA","NA","deferred","1","deferred","deferred","deferred","NA","NA","1","deferred","1","0"
"94","deferred","deferred","1","0","0","1","0","deferred","NA","NA","0","1","deferred","1","deferred","0","1","deferred","0","1","deferred","deferred","0","deferred","NA","NA","NA","1","deferred","0","deferred","NA","NA","NA","1","deferred","1","0"
"95","1","0","1","0","0","1","0","deferred","deferred","deferred","deferred","1","1","1","1","0","1","1","0","0","0","1","0","deferred","deferred","NA","NA","deferred","1","0","deferred","deferred","NA","NA","1","1","1","0"
"96","1","0","1","0","0","1","0","deferred","deferred","deferred","deferred","1","1","1","deferred","0","1","1","0","deferred","0","1","0","1","deferred","deferred","NA","deferred","deferred","0","deferred","deferred","deferred","NA","1","1","1","0"
"97","1","deferred","1","0","0","deferred","deferred","NA","NA","NA","0","1","1","1","1","0","deferred","deferred","deferred","deferred","deferred","0","0","deferred","NA","NA","NA","0","0","0","0","NA","NA","NA","1","deferred","1","0"
"98","1","deferred","1","0","deferred","1","deferred","deferred","1","1","deferred","1","1","1","1","0","1","1","0","1","1","1","deferred","1","deferred","NA","NA","1","1","deferred","1","deferred","NA","NA","1","1","1","1"
"99","deferred","deferred","1","0","0","deferred","0","deferred","deferred","deferred","0","1","1","1","deferred","0","1","1","deferred","1","deferred","1","0","1","NA","NA","NA","deferred","deferred","deferred","deferred","NA","NA","NA","1","1","1","0"
